ID,Gender,Age,Resident,Nature_Relatedness_experience1,Nature_Relatedness_self1,Nature_Relatedness_self2,Nature_Relatedness_experience2,Nature_Relatedness_self3,Nature_Relatedness_self4,PEBS_Conservation1,PEBS_Conservation2,PEBS_Conservation3,PEBS_Conservation4,PEBS_Conservation5,PEBS_Conservation6,PEBS_Conservation7,PEBS_Environmental_citizenship1,PEBS_Environmental_citizenship2,PEBS_Environmental_citizenship3,PEBS_Environmental_citizenship4,PEBS_Environmental_citizenship5,PEBS_Environmental_citizenship6,PEBS_Food1,PEBS_Food2,PEBS_Food3,PEBS_Tmnsporation1,PEBS_Tmnsporation2,PEBS_Tmnsporation3,HEAS_Affective_symptoms1,HEAS_Affective_symptoms2,HEAS_Affective_symptoms3,HEAS_Affective_symptoms4,HEAS_Rumination1,HEAS_Rumination2,HEAS_Rumination3,HEAS_Behavioural_symptoms1,HEAS_Behavioural_symptoms2,HEAS_Behavioural_symptoms3,HEAS_Anxiety_about_personal_impact1,HEAS_Anxiety_about_personal_impact2,HEAS_Anxiety_about_personal_impact3,Mental_Health_Continuum_EWB1,Mental_Health_Continuum_EWB2,Mental_Health_Continuum_EWB3,Mental_Health_Continuum_SWB1,Mental_Health_Continuum_SWB2,Mental_Health_Continuum_SWB3,Mental_Health_Continuum_SWB4,Mental_Health_Continuum_SWB5,Mental_Health_Continuum_PWB1,Mental_Health_Continuum_PWB2,Mental_Health_Continuum_PWB3,Mental_Health_Continuum_PWB4,Mental_Health_Continuum_PWB5,Mental_Health_Continuum_PWB6
1134,2,20,1,5,2,3,4,3,4,4,4,4,4,5,4,5,1,1,2,3,5,3,5,1,5,3,5,3,3,3,4,3,3,4,3,3,3,3,3,3,4,2,4,3,3,4,3,3,4,3,3,2,3,3,3
2063,2,20,2,1,4,4,4,4,5,5,4,5,5,5,1,5,1,1,3,2,1,1,5,5,5,1,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,4,4,4,4,4,4,4,3,3,4
1886,1,21,1,2,4,4,4,4,4,3,3,4,5,3,2,3,1,1,3,3,1,1,5,5,5,3,3,5,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1
3080,2,20,2,3,3,3,4,3,3,4,2,2,5,5,4,5,1,1,2,2,1,1,5,5,5,5,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,4,2,1,1,4,3,2,2,2,2
1763,1,20,1,4,4,4,4,4,4,5,5,5,5,5,5,3,1,1,4,4,5,3,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,3,3,4,4,4,4
1289,1,20,1,3,5,5,5,5,5,5,5,5,5,5,5,3,1,5,4,3,5,4,1,1,1,3,5,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,2,5,4,4,4,4,4,4,5,5
1455,2,19,1,3,3,4,3,3,3,5,4,3,3,3,3,5,1,1,3,3,5,2,1,1,1,5,3,5,2,2,2,1,2,2,2,3,2,3,2,2,1,4,4,4,3,4,3,3,1,2,2,3,3,2,2
2398,2,22,2,4,4,4,4,4,4,2,5,4,5,4,4,5,5,5,4,3,5,2,5,1,1,3,5,5,2,2,2,1,2,3,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2943,2,24,2,1,3,3,3,4,5,5,5,3,5,3,1,5,1,1,2,3,5,1,5,1,5,5,5,5,3,2,1,1,2,2,2,2,1,1,2,2,1,3,3,3,1,1,0,1,1,2,4,3,3,1,2
355,1,22,1,3,4,4,4,4,4,5,5,2,5,2,5,5,1,1,3,2,5,3,5,5,5,3,5,5,2,1,1,1,2,2,2,4,1,2,2,2,3,3,3,3,1,2,2,3,3,4,4,4,4,4,1
140,2,21,1,2,3,3,3,4,4,5,5,3,5,3,4,5,1,1,2,3,5,1,5,1,5,5,5,5,2,2,2,2,1,1,1,2,1,1,2,2,1,4,4,4,4,5,5,5,4,5,4,5,5,5,5
2751,2,21,1,2,4,5,5,4,5,5,4,2,3,2,4,5,1,1,4,4,5,5,1,5,5,5,5,5,3,2,2,3,3,4,3,1,2,4,1,3,2,4,4,3,2,3,3,2,2,4,4,3,3,3,3
1319,2,22,1,2,4,5,4,5,5,5,3,2,5,3,3,5,1,5,3,3,5,1,1,1,1,3,5,5,3,2,1,3,3,3,3,4,4,4,3,4,4,4,3,2,1,0,0,2,2,1,1,2,2,2,4
600,1,20,1,3,2,1,2,3,3,1,2,4,4,5,5,3,5,5,4,4,5,5,5,5,5,3,1,3,2,3,3,4,3,3,2,2,1,1,2,3,4,1,1,2,4,1,3,1,2,3,3,2,2,3,3
773,2,19,2,2,2,2,2,2,2,5,3,4,4,4,4,5,1,5,3,3,5,2,5,1,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,1,3,1,4,4,4,4,4,4,4,4
1345,2,18,1,2,4,5,5,5,5,5,5,5,5,5,3,5,1,1,2,3,1,3,5,5,5,3,3,3,1,1,1,2,1,1,1,1,1,2,1,2,2,4,4,4,3,4,4,4,4,4,4,4,4,4,4
1994,2,20,1,1,3,4,4,4,4,2,3,3,4,3,3,5,1,1,3,3,5,3,5,5,5,5,5,5,3,3,3,3,3,3,3,4,4,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4
119,1,22,1,1,4,4,5,4,3,3,3,3,3,4,3,3,1,1,5,3,5,2,5,5,5,3,5,3,2,2,2,1,2,2,2,1,2,2,2,1,2,3,3,3,3,3,3,3,3,4,5,3,3,3,3
1030,2,19,1,3,3,4,4,5,5,4,4,4,4,3,3,3,1,1,3,4,5,1,5,1,5,5,5,5,3,2,2,2,2,2,2,2,1,2,2,2,2,4,4,4,5,5,4,5,5,4,4,4,5,4,4
763,2,19,1,5,5,5,5,5,5,5,5,5,5,3,2,5,1,1,3,3,5,2,1,5,5,3,5,3,2,2,2,1,2,2,2,2,2,2,3,3,2,4,4,5,4,5,5,5,5,5,4,4,3,3,4
3174,2,20,2,1,2,3,3,4,4,3,4,3,4,2,4,5,1,1,3,2,5,4,5,5,5,3,5,5,1,1,1,2,2,2,2,1,2,1,1,2,2,3,4,3,2,2,5,5,4,4,4,5,5,5,4
83,2,21,2,2,4,4,3,3,3,3,2,2,4,2,2,3,1,1,2,2,5,2,5,5,5,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3,4,3,3,3,4,3,3,4
279,1,24,1,2,2,4,4,5,2,5,3,5,5,5,2,3,1,1,3,2,5,3,5,5,5,3,3,5,1,1,1,1,1,1,1,1,3,3,1,1,1,1,4,4,3,3,0,1,1,3,5,3,1,4,4
2019,2,19,1,3,1,2,1,1,5,4,3,3,3,3,3,5,1,5,3,2,5,1,1,1,1,1,1,5,3,3,3,2,2,3,2,2,2,2,2,2,2,5,4,5,1,5,5,5,5,5,3,4,5,4,3
2114,2,24,2,2,4,4,5,5,5,5,4,3,4,4,4,5,1,5,3,3,5,3,5,1,1,5,5,5,3,2,2,2,2,2,2,1,1,1,2,2,1,4,4,3,2,0,2,3,3,3,3,4,4,4,4
2158,1,18,1,2,4,4,4,4,4,3,3,3,3,3,3,5,1,1,3,3,5,1,5,5,1,1,3,3,2,1,1,1,1,1,1,3,1,2,2,2,2,3,3,3,3,2,2,3,3,3,2,3,3,3,2
1221,2,22,1,1,4,4,4,4,4,4,4,4,4,4,4,5,5,5,3,3,5,1,1,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,5,5,5,5,4,4
1946,2,25,2,1,4,5,4,4,5,5,4,5,5,4,3,5,1,1,3,4,5,2,1,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,3,3,3,4,4,4,3,5,4,4,3,5,4,5,5,4,5
1546,2,18,1,2,2,3,2,2,3,5,5,5,5,5,3,5,1,1,2,2,1,3,5,5,5,5,5,3,2,3,2,3,2,2,2,3,4,4,2,2,2,4,4,3,1,4,2,3,1,3,3,3,3,3,3
2993,2,20,1,2,3,5,2,3,4,5,2,2,5,3,2,3,1,1,4,3,5,1,5,5,5,5,5,5,2,1,1,3,2,2,2,2,2,3,1,1,1,4,4,4,3,5,4,4,4,5,4,5,3,3,4
602,2,18,1,2,4,4,2,5,5,4,3,3,4,3,2,3,1,1,2,2,5,4,5,5,5,3,5,5,3,2,4,3,3,2,3,2,2,2,2,2,2,4,1,1,1,4,3,3,4,5,4,3,4,4,4
228,2,21,2,3,4,4,4,4,4,5,4,3,5,4,3,5,1,5,3,4,5,3,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,3,2,4,3,3,3,3,3,3,3,3,3
3089,2,18,2,2,4,4,4,4,4,5,5,5,5,5,5,3,1,5,3,3,5,4,1,1,1,5,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2054,2,18,2,2,4,4,5,4,4,5,4,5,5,5,3,1,1,5,4,4,5,5,5,5,5,1,5,5,4,4,4,4,4,4,4,4,3,3,3,3,4,1,1,1,2,1,1,3,3,2,3,3,3,3,4
2590,2,20,1,2,2,3,3,4,5,5,4,3,3,4,3,3,5,5,3,3,5,3,1,1,5,3,3,3,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2
1610,2,20,1,3,4,3,3,2,3,5,3,3,4,4,2,3,1,1,3,3,5,3,1,5,5,3,3,3,3,3,2,3,4,1,1,3,3,2,2,3,3,3,2,2,1,2,2,2,3,2,1,4,4,1,1
2791,2,21,1,5,4,4,4,5,5,5,5,5,5,3,5,5,1,1,2,3,5,1,1,1,1,5,3,5,1,1,1,1,1,1,1,4,4,4,2,1,1,3,1,1,1,1,1,1,0,5,5,2,5,5,5
3149,2,31,1,1,4,4,1,4,5,5,5,5,5,4,4,3,1,1,1,2,1,1,1,1,5,3,3,3,1,1,1,1,1,1,1,2,4,3,2,2,2,4,3,4,1,2,4,4,4,2,2,2,2,2,2
1995,2,20,1,2,4,5,5,5,5,5,5,5,5,3,2,3,1,1,4,3,5,1,5,5,5,1,5,5,3,2,1,2,2,2,1,3,3,3,1,1,3,4,4,4,3,2,5,5,5,5,4,5,5,3,4
252,2,22,2,3,2,4,3,4,4,4,3,2,5,1,3,5,1,1,3,2,1,3,5,5,5,3,5,3,2,2,2,2,2,2,2,3,2,2,2,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2
3148,1,21,2,3,4,4,5,5,4,3,3,2,5,4,3,3,1,1,3,3,5,3,5,5,1,3,3,5,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,3,1,5,3,3,4,3,4,3,1,4,4
2336,1,20,1,3,3,3,4,4,4,5,5,5,5,5,5,3,1,1,4,3,5,2,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,1,1,2,2,3,2,3,5,3,3,3,2,3,2
2895,2,21,2,3,4,5,5,5,5,5,4,5,5,5,5,5,1,1,4,3,5,3,5,5,5,5,5,5,3,3,1,2,3,2,2,1,4,4,1,1,1,4,4,4,5,4,4,2,4,5,5,5,5,5,4
1199,2,22,1,3,4,4,3,4,4,5,3,3,4,4,2,3,1,1,5,2,5,5,1,1,1,3,3,3,2,1,1,1,1,1,1,3,3,4,2,1,1,3,3,3,3,3,4,3,3,4,4,3,3,2,1
814,1,20,1,4,4,4,4,4,4,4,3,3,4,3,3,3,1,1,3,3,5,2,5,5,5,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,3,4,4,4,4,4,4,3,4,3,4
2469,1,25,2,5,4,4,5,4,4,4,4,5,5,4,2,3,1,5,3,2,5,2,1,1,5,3,5,5,3,2,2,1,2,2,2,2,4,2,2,2,2,3,3,3,4,4,5,4,4,4,5,5,5,5,5
2280,2,19,1,2,3,4,4,4,4,5,4,3,5,2,3,3,1,1,4,4,5,2,5,5,5,3,3,3,2,2,2,2,2,2,2,3,3,3,2,2,2,4,4,4,2,1,1,3,3,3,3,3,3,3,3
1174,2,19,2,1,4,5,5,5,5,5,4,2,5,3,3,3,1,5,4,3,5,1,5,5,1,1,3,5,3,3,1,1,1,1,1,1,1,2,2,2,2,4,4,3,4,5,5,5,3,5,5,3,5,5,5
760,2,20,1,4,2,2,2,2,2,4,4,5,5,5,5,3,5,5,3,4,5,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,3,5,4,4,4,4,5,5,5,5,5
764,2,19,1,2,2,2,3,2,3,3,3,2,1,2,2,5,1,5,3,3,5,3,5,1,5,1,3,5,3,3,4,3,3,2,2,4,4,4,3,3,3,1,1,2,4,0,2,3,2,3,4,2,2,3,4
1616,2,21,1,2,4,4,3,4,4,4,2,3,4,3,2,5,1,1,3,3,5,3,5,5,5,3,5,1,3,3,3,3,3,3,3,4,3,3,2,3,2,4,4,4,2,4,4,4,3,3,3,4,3,3,3
2351,1,19,2,1,2,4,3,4,4,5,2,4,5,2,2,3,1,1,1,1,1,2,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,0,2,2,4,4,5,2,3,2,1,1
830,1,21,1,4,2,2,5,2,5,4,2,2,4,2,4,5,1,1,2,2,5,1,5,5,5,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
353,2,19,2,2,4,5,5,4,4,4,3,3,4,3,3,5,1,1,3,3,5,1,1,5,1,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1
223,2,20,2,1,4,5,4,5,5,5,4,4,5,3,5,3,1,1,2,4,5,3,5,5,5,5,5,5,3,3,2,3,3,3,2,4,2,2,3,3,3,3,3,3,2,4,1,2,2,3,4,4,4,4,3
2438,1,21,1,2,3,4,4,4,4,4,4,4,5,3,5,5,1,5,3,3,5,1,5,5,5,3,3,3,2,1,2,2,1,1,1,2,2,2,2,1,1,4,3,4,3,4,4,4,4,4,4,4,4,4,4
3060,2,20,2,3,3,5,5,5,5,5,4,4,5,5,2,5,1,1,2,2,5,3,5,5,5,5,5,3,2,1,1,1,1,1,1,3,1,3,2,2,2,5,5,5,2,5,5,5,5,5,5,5,5,5,5
120,2,20,1,1,3,4,4,2,3,3,3,4,4,4,4,3,5,1,3,3,5,3,1,5,5,3,5,3,2,3,1,1,1,1,1,4,2,3,3,3,3,3,1,2,1,1,1,1,2,1,1,1,1,1,1
761,2,20,1,2,3,5,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,2,1,5,5,5,5,5,3,3,3,3,4,3,3,3,3,3,1,1,1,5,5,5,5,5,5,5,4,4,4,4,4,4,3
2821,2,24,2,1,2,3,5,4,4,5,3,2,5,3,1,5,1,5,3,1,5,1,5,5,5,5,5,3,1,1,1,1,1,1,1,3,1,2,1,1,1,4,3,3,3,2,2,4,3,5,4,3,3,3,4
219,2,28,2,2,2,2,3,2,3,4,4,3,5,2,4,3,1,1,2,2,1,1,5,5,5,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1
2406,1,25,1,1,3,3,2,2,2,4,4,4,5,5,1,5,1,1,3,1,5,5,5,5,5,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,3,4,3,3,3,4,5,5,5,5,5
2020,2,18,1,2,2,2,2,4,5,3,3,4,4,3,2,5,1,1,2,2,5,2,1,5,5,3,3,3,2,1,1,1,1,1,1,2,1,2,2,2,2,3,3,3,2,4,4,4,3,4,3,3,3,3,3
1408,2,19,1,3,3,3,3,3,3,5,4,4,3,3,4,3,5,5,3,3,5,2,1,5,5,3,3,3,3,3,2,2,2,2,2,4,2,4,2,3,2,2,1,1,1,4,2,2,3,3,3,2,1,2,2
1952,1,18,2,4,4,4,4,4,4,5,1,4,5,2,5,5,5,1,4,3,5,1,5,1,1,3,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,5,5,5,5,5,5,4,4,4,4
1611,1,20,1,3,2,2,3,4,2,5,4,3,4,3,3,3,1,1,4,2,1,3,5,5,5,3,5,5,3,2,3,2,1,1,1,2,2,2,2,2,2,3,3,3,1,2,2,4,4,3,2,2,2,2,2
2840,1,25,1,5,3,4,4,4,3,5,2,2,5,2,1,5,1,1,2,2,1,3,5,5,5,1,3,5,2,2,2,2,2,2,2,1,4,3,1,2,2,4,4,4,4,4,4,4,1,4,3,4,4,4,4
271,2,19,1,4,3,3,4,4,4,4,2,2,4,2,2,5,1,1,2,2,1,3,5,5,5,5,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,3,3,2,0,1,1,2,1,1,1,1,1,1
450,2,19,2,1,3,3,2,2,1,5,5,5,5,5,5,5,1,1,3,3,5,3,1,1,1,1,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2
2718,2,25,2,1,3,4,3,3,4,5,3,3,5,2,2,3,1,1,2,2,1,2,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,4,2,3,3,3,3
2352,2,19,2,2,4,4,4,5,5,5,3,2,5,3,3,5,1,1,2,4,5,3,5,5,5,3,5,5,2,1,1,2,1,1,1,1,1,1,1,2,2,3,3,3,3,3,1,3,1,4,5,5,4,4,4
2789,2,18,2,3,4,4,3,4,4,5,4,3,5,2,4,3,1,1,3,4,5,3,5,5,5,5,3,3,3,3,3,2,2,2,2,3,2,3,2,2,1,1,1,1,2,3,0,2,0,1,1,1,1,1,3
2809,2,20,1,1,3,3,4,4,4,5,2,1,5,5,1,5,1,5,3,3,1,2,5,5,5,1,1,5,2,2,2,2,2,2,2,2,4,2,2,2,2,4,4,4,4,4,5,4,4,5,4,5,5,5,5
32,1,19,2,2,2,3,3,3,3,5,5,5,5,5,5,5,5,1,3,3,1,3,5,5,5,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,4,3,3,2,3,3,3,3,3,3,3,3,3,3
1484,2,19,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,2,5,5,5,3,3,3,3,3,2,3,3,3,3,2,2,2,3,3,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1
2662,1,19,1,2,4,4,3,4,4,2,2,3,5,4,5,5,1,1,4,4,5,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,5,5,5,5,5,5,1,5
2073,2,19,2,3,4,4,4,3,2,4,3,4,5,3,3,3,1,5,3,3,5,2,5,1,5,3,5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,3,1
2775,2,19,2,2,4,4,3,4,4,4,4,4,4,4,3,3,1,1,2,2,5,2,5,5,5,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,3,4,2,4,2,1,3,2,2
2318,2,19,1,3,4,3,3,3,3,4,3,2,4,4,4,5,1,1,3,2,5,2,1,1,5,3,5,5,3,4,4,1,3,3,3,3,3,3,3,3,4,2,2,2,3,3,5,2,3,2,3,3,2,4,4
121,2,20,2,3,2,5,4,5,5,5,2,2,5,2,2,3,1,1,4,2,5,3,5,5,5,5,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,0,4,1,1,1,1,1
2802,2,24,2,4,2,2,2,2,3,5,4,5,5,4,3,5,1,1,2,2,1,1,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,4,4,4,3,2,3,5,3,3,3
2539,1,24,2,4,5,5,5,5,5,5,5,3,5,5,3,5,1,1,3,4,5,1,5,5,5,3,5,5,2,1,1,2,1,1,1,1,3,2,2,2,2,3,1,2,2,4,4,4,5,3,5,3,5,5,4
1161,2,19,1,1,2,2,3,4,1,5,3,2,5,3,5,1,1,1,2,2,5,2,5,5,5,3,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,3,3,3,1,3,0,3,1,4,1,2,1,3,1
2687,2,21,1,3,3,3,3,3,4,5,4,5,4,4,2,5,1,1,3,3,5,1,1,5,1,5,3,3,3,2,2,2,2,3,2,2,3,3,3,3,3,4,4,4,1,3,3,2,1,3,5,3,3,3,4
2695,2,22,1,1,5,5,5,5,5,5,2,4,5,2,1,5,1,5,3,3,5,1,5,5,5,3,5,5,1,1,1,1,1,1,1,1,4,2,1,1,1,4,5,5,4,4,5,5,5,5,5,5,5,5,5
998,1,20,1,2,4,4,4,4,4,5,2,4,5,4,3,3,1,1,3,3,5,2,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,1,3,3,3,3,3,3,3,3,3
1947,1,23,1,3,4,4,3,4,4,4,3,2,5,5,1,5,1,1,3,3,5,2,1,5,5,1,3,5,2,2,1,1,2,2,2,3,2,3,1,2,2,4,3,3,2,3,5,4,5,5,4,5,5,5,5
917,2,18,2,2,3,3,4,4,4,4,2,3,3,3,3,1,5,1,2,2,5,3,5,1,5,3,1,3,2,2,1,2,2,2,2,1,1,1,1,1,1,4,4,4,1,1,4,5,5,5,5,5,5,5,5
1396,2,19,1,1,5,5,3,2,5,5,3,3,5,3,3,5,1,1,2,2,5,1,5,5,1,3,3,5,2,2,2,2,2,2,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5
77,2,20,1,4,4,4,3,4,4,5,4,4,5,5,5,5,1,1,2,3,5,4,5,1,1,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,5,5,5,5,4,4,4,4,4
1781,2,20,1,4,4,5,5,4,5,5,5,5,5,5,3,5,5,5,3,3,5,1,5,5,5,3,5,5,3,1,1,1,1,1,1,2,1,3,1,2,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4
2799,1,25,1,4,4,4,4,4,4,5,4,3,4,3,2,3,1,1,3,3,5,1,5,1,1,3,1,5,3,2,1,1,2,2,2,1,1,3,1,3,2,4,4,4,3,3,5,5,5,5,4,5,5,5,5
999,2,19,2,3,3,3,3,3,3,4,2,3,4,3,2,3,1,1,2,2,5,1,5,5,5,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,1,3,1,2,4,3,3,3,3
2374,1,20,1,2,3,3,3,3,3,4,4,4,4,4,4,5,1,1,3,3,5,3,5,5,5,1,5,5,2,3,3,2,2,3,3,3,2,3,3,2,3,2,2,2,3,4,4,2,2,2,2,2,2,2,2
2192,2,20,1,2,5,5,4,5,5,4,5,5,4,4,5,5,1,5,3,3,5,3,1,1,1,3,5,3,2,2,2,1,1,2,1,1,1,1,1,1,1,4,4,3,2,4,4,4,4,5,5,5,5,4,3
1563,2,23,1,1,4,4,4,4,4,5,5,5,2,4,4,3,1,1,3,3,5,3,5,5,5,3,3,3,2,2,2,2,3,2,2,3,3,4,2,2,2,4,3,3,1,4,4,4,3,2,3,3,3,3,2
629,1,21,1,3,3,3,4,4,4,3,4,4,3,3,3,3,5,5,4,4,5,3,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,1,2,1,1,1,1,1,1,2,3
604,2,19,1,3,4,4,4,4,4,5,4,5,5,4,5,5,1,5,3,3,5,1,5,5,5,3,5,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,3,4,4,3,4,4,5,4,4,4,4
354,2,21,2,1,4,4,4,4,4,5,3,2,5,3,2,5,1,1,3,3,5,2,5,1,5,5,3,3,3,3,2,3,3,2,2,3,1,1,3,3,3,3,4,4,1,4,2,4,2,5,4,4,4,4,4
2609,1,22,1,3,3,2,3,2,3,4,4,4,4,4,3,3,5,5,3,3,5,3,5,5,1,1,3,5,3,2,2,1,2,2,2,3,2,2,2,2,3,1,1,1,2,1,2,1,1,2,1,2,3,3,2
2166,2,21,1,2,3,4,4,4,4,5,4,2,5,2,2,5,1,1,3,2,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4
316,2,19,2,2,4,5,5,5,5,5,5,4,5,3,4,5,1,1,3,3,5,4,5,5,5,5,5,5,3,2,1,2,2,2,2,3,2,2,2,2,2,5,4,4,3,4,4,4,4,5,4,5,3,3,3
122,2,21,1,3,3,3,3,3,3,4,3,4,4,3,4,3,1,1,4,3,5,4,5,5,5,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,3,4,3,3,3,3,3
56,1,22,2,2,5,4,4,4,4,4,3,4,5,4,2,5,1,1,2,3,1,2,5,5,1,3,3,3,2,3,2,3,2,3,2,3,2,3,3,3,2,1,3,3,3,2,2,4,4,2,3,3,3,3,3
1850,2,19,1,1,1,3,4,4,4,4,4,4,4,4,4,3,1,1,3,3,5,2,1,1,1,3,3,3,3,2,3,2,2,2,3,3,3,2,3,3,2,2,1,1,2,2,4,1,2,2,2,2,3,2,2
86,2,19,1,3,4,1,2,2,2,4,4,4,5,5,4,5,1,1,3,3,5,1,1,1,1,5,5,5,3,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,5,2,2,2,3,2,3
2489,2,20,1,3,4,4,3,4,5,4,4,4,4,3,3,5,1,1,4,3,5,2,5,5,5,3,3,3,2,2,1,2,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3
756,2,19,1,2,3,3,2,2,3,3,4,3,3,2,4,5,1,1,2,2,5,3,5,5,5,5,3,3,2,1,1,1,1,1,1,1,2,2,1,1,1,4,4,3,1,3,5,5,5,5,4,3,1,3,1
1096,2,22,1,3,5,4,5,4,5,4,4,4,4,3,3,5,5,1,2,3,5,3,5,5,5,3,5,3,2,2,2,2,2,2,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,5,3,3,3
1485,2,19,1,4,3,3,3,4,4,4,3,5,4,3,3,5,1,1,4,3,5,3,5,1,5,3,5,1,4,3,3,3,3,3,3,3,4,3,4,2,3,2,2,2,2,3,3,2,3,2,1,2,2,3,2
1452,2,20,1,1,1,3,5,5,5,5,5,3,5,4,4,5,1,1,4,2,5,2,5,1,1,3,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,0,1,1,0,4,5,3,0,4,4,4,4,3,3
2685,1,20,1,2,5,2,2,2,2,5,5,2,5,2,2,5,1,1,2,2,5,1,5,1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1456,2,20,1,1,1,3,3,4,4,5,5,4,5,5,5,3,1,1,3,3,5,1,5,5,5,3,3,5,4,2,1,2,3,1,1,1,2,3,1,1,1,1,2,2,4,1,3,3,3,1,1,3,1,1,1
3084,1,19,2,3,3,3,3,3,3,5,5,4,5,4,3,1,1,1,3,3,5,3,5,5,5,5,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1460,2,20,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,5,1,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,3,3,2,3,2,3
2055,1,18,1,2,4,3,4,4,5,5,2,2,5,4,4,5,1,5,2,2,5,4,5,5,5,5,5,5,3,2,2,2,2,2,2,2,2,3,2,3,2,5,5,5,3,4,4,4,5,4,3,5,3,2,4
2369,1,19,2,3,5,5,4,4,5,5,4,5,5,4,4,3,1,5,4,4,5,2,5,5,5,3,3,1,3,3,2,2,3,3,3,2,4,1,2,2,2,3,3,3,3,5,3,3,4,5,3,4,4,3,3
